BankURL,UserName,ReviewRating,UserLocation,ReviewTitle,comments,ReviewDate
www.dugood.org,Derramine,5,US,I tried to do an online application &…,"I tried to do an online application & it stopped on 33pct. So I called the branch and they told me to come in & it will be no problem to finish it. I asks how long would it take & the nice lady who was talking to me made it so easy & was so helpful & informative telling me it would only take 20min I told her it sounded good because I had to get bk to work I agreed to come in. I walked in being greeted by the entire front lobby of staff members with an option to choose which one would help me. I can't remember her name but she was in the last window to the right. She was so nice & kind explaining everything as she went along & communicating with the neighboring teller for assistance to make sure everything was right. They both called on a 3rd member who helped the finalize everything in under 15min. So amazing, they were so fast & thorough telling me about the nice incentives and perks & other details I had never imagined your bank offered. I got everything wrapped up very quick & had enough time to get a money order thanked them graciously for helping me handle some very important needed business. I was on my way & made it bk to work at Parkdale Mall well ahead of time. GOD bless you all for having a lovely place of business and matching staff!","Date of experience: October 14, 2021"
www.dugood.org,Joshua,5,US,Great help with a refinance on auto…,Great help with a refinance on auto loans and great customer service,"Date of experience: October 13, 2021"
www.dugood.org,Abron,5,US,Good and helpful,,"Date of experience: October 13, 2021"
www.dugood.org,Jessica,5,US,Very friendly and helpful people,Very friendly and helpful people. Will continue to do business with them.,"Date of experience: October 13, 2021"
www.dugood.org,Michael,5,US,Excellent service,,"Date of experience: October 11, 2021"
www.dugood.org,Joseph sinclair,5,US,The Nederland Texas branch was…,The Nederland Texas branch was wonderful. Very accommodating. Very polite and respectful. Wonderful people to bank with,"Date of experience: October 11, 2021"
www.dugood.org,Kimberly,5,US,LaDana was so friendly and helpful,LaDana was so friendly and helpful. Looking forward to my new membership.,"Date of experience: October 08, 2021"
www.dugood.org,DALE ARSEMENT,5,US,Excellent help,,"Date of experience: October 07, 2021"
www.dugood.org,Ronnie,5,US,I was very pleased the the…,"I was very pleased with the the professionalism of DuGood Employee Deanna.  Everything went very smoothly with no problems when I applied for a loan for my pick up.Thank DuGood FCU for everything. I have a personal and business account,  with DuGood FCU and have been very pleased with my experience doing business with this credit union.Thanks to all.","Date of experience: October 07, 2021"
www.dugood.org,Lakeshia,5,US,I wanted to open a new account,I wanted to open a new account. I went inside and was greeted right away.  When I spoke with someone I was seated right away and received fast and friendly service.,"Date of experience: October 07, 2021"
www.dugood.org,Billy,3,US,A little disappointed when I applied…,A little disappointed when I applied for a $6000 dollar loan and was turned don’t but offered me $3500 because of my credit score. After all the time Covid pandemic is happening I never missed paying my loan or credit card payments. Never.  Not one time. And this is the way dugood treats a member for making all payments. This may be my last time asking for a loan from dugood. I am a member that has paid every payment and none of the employees have had to call and ask for loan payments. Stop judging your members but there credit score and take into consideration how the member pays there loans and cc payments. Again very dissatisfied,"Date of experience: October 07, 2021"
www.dugood.org,Michael,5,US,Excellent service,Excellent service. wesome customer service. Great first time account holder experience.Thank you,"Date of experience: October 06, 2021"
www.dugood.org,Dennis,5,US,It was very easy to reference my truck…,It was very easy to reference my truck done it in a day all was done by phone very helpful looking forward to financing atv later on,"Date of experience: October 05, 2021"
www.dugood.org,Sarrena,5,US,Du Good has been very welcoming and…,Du Good has been very welcoming and friendly. We have only talked by phone but I looking forward to meeting the staff in person. They werecgreat about helping to finance my Chevrolet Trailblazer from Granger Chevrolet.,"Date of experience: October 04, 2021"
www.dugood.org,Terry,5,US,The young lady at the bank answered all…,The young lady at the bank answered all of my wife and I questions before we began opened the accounts.She was very polite and show curiosity toward us. We will enjoy bank with you.,"Date of experience: October 03, 2021"
www.dugood.org,Rickey,5,US,Yall are the best,Yall are the best!  Our loan officer Carrie took care of everything we needed!  Everyone is kind and courteous. So glad we became members.,"Date of experience: October 02, 2021"
www.dugood.org,Tammy Faulk,5,US,Tara was very professional and answered…,"Tara was very professional and answered all my questions.  She was a pleasure to work with.  DuGood is a great Credit Union, been with them for years.","Date of experience: September 28, 2021"
www.dugood.org,Damon,5,US,It’s great,It’s good I would recommend it to anyone I really like it,"Date of experience: September 28, 2021"
www.dugood.org,Deborah Collings,5,US,Recently had a fraudulent transaction…,"Recently had a fraudulent transaction appear on one of my accounts.  I spoke with the most helpful and patient respresentatives, Kayla Hernandez.  She guided me through this whole horrible ordeal and was very professional and helpful.  DuGood should try to figure out how to clone this one, she is for sure a treasure.  Thank you Kayla for making a very stressful situation easier to handle.  Many blessings to you!","Date of experience: September 28, 2021"
www.dugood.org,James,5,US,Everything went very smoothly and…,Everything went very smoothly and quickly. Exceeded my expectations. Thank you for the great service.,"Date of experience: September 27, 2021"
www.dugood.org,Summer,5,US,Switching banks can be a hassle and is…,"Switching banks can be a hassle and is time consuming, but their member services team made it short and sweet! Every person was knowledgeable and kind. I am so happy to be at a local credit union that is conveniently located blocks from my house!","Date of experience: September 24, 2021"
www.dugood.org,Bruce,5,US,Review,Very good customer service,"Date of experience: September 24, 2021"
www.dugood.org,Danielle,5,US,Audrey was very helpful getting our…,Audrey was very helpful getting our loan processed in a timely manner! Another DuGood Great experience!,"Date of experience: September 24, 2021"
www.dugood.org,Ronald,5,US,My Dogood Credit Union,I was very pleased and happy to do business at Dogood,"Date of experience: September 23, 2021"
www.dugood.org,Dorothy,5,US,Sandy Ferrell was very nice and…,Sandy Ferrell was very nice and efficient. She made the process seamless.,"Date of experience: September 23, 2021"
www.dugood.org,Kimberly Barnhart,5,US,I deal with Mrs,I deal with Mrs. Tammy Simmons at vidor branch. She is awesome.  Answers all my questions & is so helpful,"Date of experience: September 23, 2021"
www.dugood.org,David,5,US,Thank you for helping us with our loan…,Thank you for helping us with our loan you were very nice and very professional and you called me with update on the loan and thats what i like.Keep up the good work.   Mr.Delgado,"Date of experience: September 22, 2021"
www.dugood.org,Charlotte Vime,5,US,Great and swift service.,,"Date of experience: September 17, 2021"
www.dugood.org,Araceli,5,US,Line of Credit,I was applying for a Line of credit loan and Julie Nguyen is the one helping me and she is very helpful and patience on me cause I don't understand right away the process it toke me awhile to figure out like the signing of the papers and Julie help me through it..when I got the loan I was expecting that it will deposit right away to my checking account but it didn't  happen so I called and emailed Julie so many times...so finally she told me that I'm  the one who can transfer to my account. She said it before but what I understood that I have to go to the bank and transfer it...but finally I got it...I'm 64yrs old and I only have less knowledge about computer but thanks to Julie Nguyen she's a lot of help...thanks again Julie �❤,"Date of experience: September 14, 2021"
www.dugood.org,Shad H Melton,5,US,The service was exceptional and the…,The service was exceptional and the employees were very helpful and friendly,"Date of experience: September 12, 2021"
www.dugood.org,Erin,5,US,Great experience,"Quick, friendly, and got me a much better interest rate!  So happy I used Dugood!","Date of experience: September 12, 2021"
www.dugood.org,Gerald,5,US,Loan Officer knowledgeable  and easy to…,Loan Officer knowledgeable  and easy to work with,"Date of experience: September 12, 2021"
www.dugood.org,Eliane Trevisan,5,BR,An excellent and simplified credit…,"An excellent and simplified credit union. helped me when I needed it most and without much bureaucracy. Personalized, quiet and easy service.","Date of experience: September 11, 2021"
www.dugood.org,Brandon,5,US,Quick and easy,,"Date of experience: September 11, 2021"
www.dugood.org,Melinda,5,US,Everyone i worked with was very…,"Everyone i worked with was very helpfil, answered all my questions and kept me informed throughout the whole process. It was a pleasant experience.","Date of experience: September 10, 2021"
www.dugood.org,Anita,5,US,Very friendly professional knowledgeable Trust worthy Lady,My Daughter told me to open a Account with Du Good Which I did and my opening a Savings and checking account The Lady who took care of me was very friendly and knowledgeable and professional She explained everything Do Good has to offer For me at was a very good day and I would definitely advise anyone who needs a Bank I would suggest DoGoodThank you Anita Lester,"Date of experience: September 10, 2021"
www.dugood.org,Crystal,5,US,Great service from Ms Jessica,"Staff was amazing and very sweet and professional,She also answered all my questions graceful on top of my nephew interrupted her She's a super star and she gave me all the information I need to have a successful account with Dugood Federal Credit Union I'm satisfied and happy","Date of experience: September 09, 2021"
www.dugood.org,Marion,5,US,I am so pleased with Tammy Christopher…,"I am so pleased with Tammy Christopher at the Jasper branch. She’s always helpful, kind and so efficient. Anytime I have had to call Dugood, the customer service has been excellent.","Date of experience: September 09, 2021"
www.dugood.org,Lauren,5,US,Easy and quick!,Went into the Vidor location to open an account. The process was very easy and quick!,"Date of experience: September 09, 2021"
www.dugood.org,SUSAN STREETMAN,5,US,Working to Keep Financial Lives Secure,Dugood in Pr Neches led by Sylvia Harrell have logged so much time on my account change & security recovery.  I cannot thank them enough.,"Date of experience: September 09, 2021"
www.dugood.org,Mary,5,US,Very nice people,Very nice people. I got everything set up like I need. Look forward to doing business with DuGood Credit Union.,"Date of experience: September 08, 2021"
www.dugood.org,Tammy,5,US,Ok I guess,"Ok I guess, Have not had time to move my money to the credit union","Date of experience: September 08, 2021"
www.dugood.org,Kenneth,5,US,Application fir auto loan was approved…,Application fir auto loan was approved quickly. A loan advisor reached out to me quickly and ledMe to the closing process. Received a great rate and great service.,"Date of experience: September 08, 2021"
www.dugood.org,Gayle,5,US,I recently opened up a savings account…,"I recently opened up a savings account at DuGood Credit Union. Everyone in the office went above and beyond to make me feel welcome.  They were so helpful, I’m so happy I chose to open up a new account. Gayle","Date of experience: September 08, 2021"
www.dugood.org,Mia,5,US,I applied online for an account,I applied online for an account. LaDana reached out to me and helped me through the process. LaDana is very professional and has the best personality. I am happy to be a member of Dugood and look forward to our years to come with our new credit union.,"Date of experience: September 07, 2021"
www.dugood.org,Mike,5,US,Outstanding customer service every…,Outstanding customer service every time!  The staff always has solutions and not the same “We Cant Do that” answers that you get at other banks.,"Date of experience: September 07, 2021"
www.dugood.org,Lakeisha,5,US,Very satisfied customer ��,,"Date of experience: September 07, 2021"
www.dugood.org,floyd hope,5,US,Blessed!!!,"Soon as i walked in, they were friendly. I wanted to join a credit union after dealing with regular banks so long. I’m really blessed I found Dugood Credit Union, it’s been a great experience ever since.","Date of experience: September 07, 2021"
www.dugood.org,S. Perez,5,US,Torey Johnson was a professional,"Torey Johnson was a professional, knowledgeable and efficient helping hand in my recent loan with Dugood. She simplified the process and make the remote, electronic process seamless.  I appreciate folks who care about their jobs and care about doing them well!  I appreciate you Torey for that!    Thank You- S. Perez","Date of experience: September 04, 2021"
www.dugood.org,Elizabeth,5,US,DuGood is a wonderful credit union,"DuGood is a wonderful credit union. I recently needed a small loan and they expedited it in one day! The process was quick, efficient, snd so simple! The loan officer was wonderful and was very gracious and kind! They are all about customer service here, which is becoming a rarity in today’s society. I highly recommend DuGood to anyone who seeks quality customer service and excellent treatment.","Date of experience: September 03, 2021"
www.dugood.org,Troy,5,US,Friendly true bankers.,,"Date of experience: September 03, 2021"
www.dugood.org,Raulinda,5,US,I love my credit union,I love my credit union! Always there when I need them and the staff is always very friendly.,"Date of experience: September 03, 2021"
www.dugood.org,Joe,5,US,My husband and I were very satisfied…,My husband and I were very satisfied with DuGood Credit Union when we transferred our truck note from Chevrolet. The percentage rate was so much better. But I have to say the friendliness and helpfulness of Katrina was over the top! She was exceptional. We would recommend DuGood to anyone! Go by and ask for Katrina!!,"Date of experience: September 03, 2021"
www.dugood.org,Christopher,5,US,Very helpful and very knowledgeable of…,Very helpful and very knowledgeable of different accounts.,"Date of experience: September 02, 2021"
www.dugood.org,Jaira-Lyn,5,US,I came to finance an auto loan and…,I came to finance an auto loan and connected with Carrie. She was so helpful and informative. The entire process was painless. I’ve already recommended this bank to all of my friends.,"Date of experience: September 02, 2021"
www.dugood.org,Cary,5,US,I was looking for another bank.,I was looking for another bank that can provide the options that I'm looking for and DuGood was the place to be. I was able to do everything online since I am working shift work and have not been able to go into a branch yet. The agent that helped me was Kayla Hernandez. She was very knowledgeable with everything and had an answer for all of my questions! I look forward to future banking with yall!,"Date of experience: September 02, 2021"
www.dugood.org,William,5,US,Made getting a loan and my car refinanced easy,I had a great experience working with Dugood credit Union Mrs. Audrey done a fantastic job helping me get my car refinanced and getting a personal loan without being pushy and being very patient. I will definitely recommend them,"Date of experience: August 27, 2021"
www.dugood.org,Matthew,5,US,Excellent service,,"Date of experience: August 27, 2021"
www.dugood.org,Teresa,5,US,I went to the Grand Opening in Mt…,I went to the Grand Opening in Mt Belvieu to join.  I was greeted by Courtney and most everyone else in the building.  Courtney answered all my questions and made me feel right at home.  I will be back!!,"Date of experience: August 24, 2021"
www.dugood.org,Evelyn,5,US,Great service,"Great service, fast turnaround, friendly people","Date of experience: August 24, 2021"
www.dugood.org,Angel,5,US,They were kind,"They were kind, professional, and quick. I loved it","Date of experience: August 23, 2021"
www.dugood.org,Derek,5,US,Carrie Brown took all the proper steps…,Carrie Brown took all the proper steps to make sure she could help me save money on refinancing my trk. I went from a 17% interest rate to a 3.75% interest rate. I’m very thankful!!!!,"Date of experience: August 23, 2021"
www.dugood.org,Caitlin Cole,5,US,Great experience,"Torey did amazing! Everything was quick, easy, and informative. She went above and beyond looking for loans that would help our family the most. Dugood has amazing rates and we are excited to continue using them!","Date of experience: August 23, 2021"
www.dugood.org,Gregory,5,US,Great service,Great service! Very efficient with the auto refinance process. Great location!,"Date of experience: August 21, 2021"
www.dugood.org,Alice,5,US,Great experience Thank you,,"Date of experience: August 21, 2021"
www.dugood.org,Brandon,5,US,This has been the best and easiest…,This has been the best and easiest experience we have ever had. Elizabeth is awesome.,"Date of experience: August 21, 2021"
www.dugood.org,Shaniqua Johnson,5,US,DuGood-My Financial Services Institution of Choice,I always choose to transact my business with DuGood because of the ease and convenience. I am always elated about the excellent customer service I receive. I recommend DuGood to anyone searching for financial support and services that are top notch!!,"Date of experience: August 21, 2021"
www.dugood.org,Claud,5,US,Great service and friendly staff,Great service and friendly staff.  Mindy Neail is super!!,"Date of experience: August 20, 2021"
www.dugood.org,Danny,5,US,DuGood for me,DuGood a great place to do business with just a phone call  They knew what I needed and how to get me there when buying my new truck I will recommend to everyone Thanks Tory for an awesome experience with professional services. 5 Stars,"Date of experience: August 17, 2021"
www.dugood.org,Tena,5,US,Very kind quick and fast,,"Date of experience: August 16, 2021"
www.dugood.org,Carol,5,US,I applied for a personal loan and…,"I applied for a personal loan and received it,very easy and hassel free","Date of experience: August 15, 2021"
www.dugood.org,Reyes,5,US,Great member service!,Had the pleasure of working with Torey Johnson and Julie Nguyen recently. I had two loans completed within the same day of applying! The process was very quick and easy. Definitely looking forward to working with these ladies in the future!,"Date of experience: August 14, 2021"
www.dugood.org,Tayyib Shihab,5,AE,this bank company has every gud service…,this bank company has every gud service from them they are execlent,"Date of experience: August 14, 2021"
www.dugood.org,Michael,5,US,The experience was excellent,The experience was excellent. The entire process was very smooth and required very little effort on my part. The staff member that assisted me was considerate of my time.,"Date of experience: August 14, 2021"
www.dugood.org,Linda,5,US,Handled very quickly and…,Handled very quickly and professionally.  Very helpful throughout the whole process.,"Date of experience: August 12, 2021"
www.dugood.org,Stephanie Alexander,5,US,We recently became a Dugood member and…,We recently became a Dugood member and I have been nothing but pleased in all my interactions. Monica James in the Dowlen Beaumont location has went above and beyond my expectations!!!! She has answered every call and been nothing but friendly in so of our conversations� keep up the good withI recommend Dugood Federal Credit Union to anyone!Thanks again for being the best,"Date of experience: August 12, 2021"
www.dugood.org,Tim Baker,5,US,Great customer service and very help…,Great customer service and very help full in all my needs/ Tim Baker,"Date of experience: August 11, 2021"
www.dugood.org,Nicholas,5,US,Great response time,Great response time.  Very helpful,"Date of experience: August 11, 2021"
www.dugood.org,Addie,5,US,I’ve been with DuGood for about a year…,"I’ve been with DuGood for about a year now and absolutely love them! I was on the phone with Audrey yesterday about refinancing my car! It was fast and I was able to text her when we got off the phone also! I didn’t have to leave the house at all, signed all the documents on the phone as well!","Date of experience: August 11, 2021"
www.dugood.org,GRANT,5,US,New Truck Loan,"Fast, friendly service. Painless loan process.","Date of experience: August 11, 2021"
www.dugood.org,Osai Emmanuel,5,NG,Great service rendered,"Great service rendered, thank you for your easy to operate services","Date of experience: August 11, 2021"
www.dugood.org,Alberto Carlos,5,JP,Safe Bank,Good bank. Worth trusty. Thank you DuGood for helping us through any and every process.,"Date of experience: August 11, 2021"
www.dugood.org,Paul,5,US,Was very professional and answered…,Was very professional and answered every question we had.  Everything was handled in a timely manner.Paul and Debora Masters,"Date of experience: August 10, 2021"
www.dugood.org,Tammi Westbrooks,5,US,Great service,I have been a member of DuGood for a very long time. I stay because of the great service they provide.  I recently applied for a loan and Monica was a great help.  She answered all of my questions and was very prompt when she needed to get back to me.  I would definitely recommend DuGood.  And thanks again Monica for all of your help!,"Date of experience: August 10, 2021"
www.dugood.org,Haylie,5,US,ABSOLUTELY love DuGood,ABSOLUTELY love DuGood! I refer them to everyone I can. Thank you DuGood for helping us through any and every process.,"Date of experience: August 10, 2021"
www.dugood.org,Joseph,5,US,very helpful people,very helpful people. They are helping me switch banking institutions and refinancing an automobile. Great service!,"Date of experience: August 10, 2021"
www.dugood.org,Martin,5,US,Great customer service on every visit,Great customer service on every visit. Love banking with DuGood!,"Date of experience: August 10, 2021"
www.dugood.org,Chas,5,US,Great customer service!,Great customer service!Completed two loans with Dugood and both were a very easy process.,"Date of experience: August 09, 2021"
www.dugood.org,Mandy,5,US,I honestly have to say that this was…,"I honestly have to say that this was the easiest loan process I have ever been involved with, not to mention it was all done on-line and very convenient.  The loan processor kept me up to date with every single aspect regarding the loan and my loan was complete within 2 days after my application was received.  I highly recommend!!!","Date of experience: August 09, 2021"
www.dugood.org,Jason,5,US,I did a refi cash out on my truck loan,I did a refi cash out on my truck loan. I was helped by Julie n. She made it very easy and was able to help meGet everything done in one day.,"Date of experience: August 08, 2021"
www.dugood.org,Melinda,5,US,Excellent service!!,Excellent service!!! Enjoyed doing business with Tammy Simmons Vidor branch.,"Date of experience: August 08, 2021"
www.dugood.org,Joey,5,US,Very helpful and super courteous!,Very helpful and super courteous!!  Never had such an experience with a credit union in all my years !!,"Date of experience: August 07, 2021"
www.dugood.org,Ariel,5,US,Great job keeping me updated and how to…,Great job keeping me updated and how to help with my other loans.,"Date of experience: August 07, 2021"
www.dugood.org,EH,5,US,Wonderful customer service.,,"Date of experience: August 07, 2021"
www.dugood.org,Carolyn,5,US,The refinance of my home was a very smooth process!,"The refinance of my home was a very smooth process.  I had dreaded getting started, but with the help of Sandra Flanigan and her Team, they made the process go very smooth from the beginning to the end, and I appreciate all of their help! Much appreciated!","Date of experience: August 06, 2021"
www.dugood.org,Joan Hadnot,5,US,Real good,Real good and okay,"Date of experience: August 05, 2021"
www.dugood.org,Mario Moreno,5,US,Auto Refinance,Audrey Hinson made my auto refinance easy as it could be she helped me through the whole process.,"Date of experience: August 04, 2021"
www.dugood.org,Nicole,5,US,Madison told Me that she was kinda…,Madison told Me that she was kinda new...but she gave Me a wonderful customer service experience & made Me happy that I chose DuGood!!!,"Date of experience: August 03, 2021"
www.dugood.org,Alyssa,5,US,Always friendly and very helpful,Always friendly and very helpful! Wouldn't want to bank anywhere else!,"Date of experience: August 03, 2021"
www.dugood.org,Shimi Mallick,4,IN,Best bank and nice employees,,"Date of experience: July 31, 2021"
www.dugood.org,Darrin Wayne ,5,US,Kind and Understanding,,"Date of experience: July 31, 2021"
www.dugood.org,Cynthia,5,US,Brenda was outstanding,"Brenda was outstanding, she worked really hard on our refinance, she went above and beyond helping us","Date of experience: July 31, 2021"
www.dugood.org,Jim,5,US,Purchasing our retirement home,DuGood helped us purchase our retirement home.  They were very helpful and kind.  Sandra and Rebecca were always available when we needed them.,"Date of experience: July 30, 2021"
www.dugood.org,Lynn Picard,5,US,I have banked with DUGOOD since 1992,"I have banked with DUGOOD since 1992.  I would not bank any other place.  They are always friendly, accommodating, and knowledgeable.","Date of experience: July 29, 2021"
www.dugood.org,Kesha,5,US,Best Loan Officer,Torey was my rep that helped me with my auto purchase. She was very polite and tentative throughout the entire process. She went above and beyond to ensure all my needs and concerns were addressed!,"Date of experience: July 29, 2021"
www.dugood.org,Sandra,5,US,Love doing business with Dugood,"Ms. Tara is so nice and helpful, we appreciate her.","Date of experience: July 28, 2021"
www.dugood.org,Amy,5,US,DuGood continues to exceed our…,"DuGood continues to exceed our expectations. Darlene was extremely efficient in helping my son obtain an auto loan.  This was his first experience in dealing with loans and buying a car from a dealer, but it was definitely a positive experience for him.  The dealer also commented on the fact that Darlene and DuGood FCU were the most helpful that he had seen.  He commented that it's usually hard to get the banker on the phone, but  Darlene was at our disposal and walked us through each step until the deal went through and all paperwork was completed.","Date of experience: July 28, 2021"
www.dugood.org,Augustus,4,US,Always great service and quick to help…,Always great service and quick to help when needed,"Date of experience: July 27, 2021"
www.dugood.org,Antionette,5,US,Friendly & Kind,They was kind and very helpful. Took care of everything I needed and more. Friendly i would recommend other's. Good to see smiling & friendly faces. 5 stars in my book.,"Date of experience: July 27, 2021"
www.dugood.org,Bailey,5,US,My experience with DuGood was…,My experience with DuGood was wonderful! They provided quick and friendly service and helped me with all of my questions.,"Date of experience: July 25, 2021"
www.dugood.org,VB,5,US,The young lady that helped me was very…,The young lady that helped me was very knowledgeable.  It didn't take long to take care of my business and I was on my way! Thanks �,"Date of experience: July 24, 2021"
www.dugood.org,Eleanor,5,US,Paula was amazing and answered all…,Paula was amazing and answered all question patiently and respectfully.,"Date of experience: July 24, 2021"
www.dugood.org,Gene,5,US,Personable and friendly,Everyone that works at the local Vidor residence is very personable and friendly.,"Date of experience: July 24, 2021"
www.dugood.org,Mary,5,US,We were greeted immediately upon…,We were greeted immediately upon arrival and were handled professionally.  Your new facility was very clean and organized.,"Date of experience: July 23, 2021"
www.dugood.org,Sara,5,US,Jennifer made the visit personal and…,Jennifer made the visit personal and pleasant! And sooooo easy!,"Date of experience: July 23, 2021"
www.dugood.org,Taylor,5,US,Easiest loan process I have ever went…,Easiest loan process I have ever went through!,"Date of experience: July 22, 2021"
www.dugood.org,Nancy,5,US,Great experience,Great experience.  Employees were very kind and helpful.,"Date of experience: July 22, 2021"
www.dugood.org,Terrence,5,US,DuGood personnel are the most courteous…,DuGood personnel are the most courteous and efficient people that has been my pleasure to be associated with. Thank you.,"Date of experience: July 20, 2021"
www.dugood.org,Gary,5,US,Brenda Frank helped me be able to…,Brenda Frank helped me be able to refinance my truck and also take care of the taxes for the truck that I bought out of state.,"Date of experience: July 19, 2021"
www.dugood.org,Keith,5,US,The process is very simple and all the…,The process is very simple and all the loan officers were very helpful and eager to satisfy me and get the job done,"Date of experience: July 19, 2021"
www.dugood.org,Linda m,5,US,Yes I give DuGood an excellent rating…,Yes I give DuGood an excellent rating because of their experience and being very professional and friendly and helpful and outstanding.Thank you for a great experience and taking care of our business needs.,"Date of experience: July 17, 2021"
www.dugood.org,Juanita,5,US,Very good customer service,,"Date of experience: July 16, 2021"
www.dugood.org,Jessica,5,US,Wonderful customer service and they…,Wonderful customer service and they take good care of their patrons! Highly recommended,"Date of experience: July 15, 2021"
www.dugood.org,Allison,5,US,Everything was super easy and fast,Everything was super easy and fast! Great customer service,"Date of experience: July 15, 2021"
www.dugood.org,Carla,5,US,Isaiah Peacock helped me with my Loan…,"Isaiah Peacock helped me with my Loan process to get a new Auto. Very efficient, quickly handled my request. Very pleased with his services and looking forward to continuing our Banking with DuGood. Thank you, Randal and Carla Janeaux","Date of experience: July 14, 2021"
www.dugood.org,Thomas,5,US,Super fast service and friendly as…,Super fast service and friendly as always.,"Date of experience: July 14, 2021"
www.dugood.org,William,5,US,Just a GREAT Experience,"Just a GREAT Experience, which it always is!!!Thanks for helping me save money,Miss Kristin Daniels made every step easy and was so helpful.I will continue be a member and also keep referring people to DuGood!","Date of experience: July 14, 2021"
www.dugood.org,Eric,5,US,Very fast and convenient loan process,Very fast and convenient loan process.  Thank you for your service.,"Date of experience: July 13, 2021"
www.dugood.org,Jennifer,5,US,The employees are professional,"The employees are professional, courteous and very helpful!","Date of experience: July 12, 2021"
www.dugood.org,Dondre Johnson,5,US,It was great and didn’t even have to…,It was great and didn’t even have to come off a lot of money to open account love dugood,"Date of experience: July 10, 2021"
www.dugood.org,Lori,5,US,Awesome service!,,"Date of experience: July 09, 2021"
www.dugood.org,Matthew,5,US,We refinanced our truck and had a great…,We refinanced our truck and had a great experience and Ronda was great getting everything done along with Rebecca,"Date of experience: July 09, 2021"
www.dugood.org,Brenda,5,US,Genise was my loan officer,"Genise was my loan officer, she was responsive, very accommodating and very thorough with the entire process.","Date of experience: July 09, 2021"
www.dugood.org,Sonia,5,US,Great Service!,Went and applied for a loan and everyone was very helpful and answered any and all questions I had! They made the process very easy to get through and helped me through it all!,"Date of experience: July 09, 2021"
www.dugood.org,William,5,US,Tara Baloney is the MOST out going person !,"Tara Baloney is the MOST out going , helpful , customer focused DuGood representative I have had the pleasure of working with in my 30 plus years of being a member . I originally joined as a Goodrich member in the early 80’s with a savings account and have worked with many people over the years , I by FAR am not the easiest person to work with and am very particular on everything I purchase . Tara has the patience to work with me where many would get aggravated ...... trust me ! It took me 8 months of looking at cars and her pulling numbers on over 40 for me , if that’s not patient I don’t know what is ...... to sum this up she is a valuable asset ( in my opinion ) and needs to be recognized ...... IF FOR NO OTHER REASON BUT PUTTING UPWITH ME!  This isn’t even to mention her having to take care of her others members / clients . Please let her know if I could give her a award for employee of the year , I would do it out of my own pocket . Sincerely John Buehrle","Date of experience: July 08, 2021"
www.dugood.org,Kimberly,5,US,Best bank I have ever had,The lender at the bank was very helpful she was very helpful she answered all my questions and returned all my calls and returned all my calls she was very nice,"Date of experience: July 08, 2021"
www.dugood.org,Kenneth,5,US,Best credit union by far!!!!!!!,Best credit union by far!!!!!!!! Ms Ronda does the best job to always help me!!!!!! Thankful to be a part of this credit union!!! Thanks for always helping me,"Date of experience: July 08, 2021"
www.dugood.org,Steven,5,US,Great place to get a loan.,The credit union was wonderful and quick to get my loan processed completely. The representative was friend and professional.The rate was also extremely low. I would recommend anyone that needs a loan use DuPont Credit Union.,"Date of experience: July 02, 2021"
www.dugood.org,Janet Parr,5,US,All of my experience with Dugood has…,"All of my experience with Dugood has been more than excellent.  Each time that I have had a transaction or needed help personnel at Dugood has always been there to assist in any way possible.  The Vidor bank is home for me but I have had the same excellent experience at the two branches in Beaumont. I really appreciate Dugood and there employees, especially Connie at Vidor office when I broke my shoulder and needed help with my banking. Would never bank anywhere else. Only Dugood.","Date of experience: July 02, 2021"
www.dugood.org,Derrick,5,US,Satisfied,"I was given all the information to do with my loan. This made me feel at home, my experience was excellent.","Date of experience: June 30, 2021"
www.dugood.org,Jack,5,US,DuGood Credit Union Review,"I told the hostess I came to open an account. She summoned Brenda who listened to my needs and then proceeded to go thru the process with me.Upon completion of the paperwork, my business completed, I departed.","Date of experience: June 30, 2021"
www.dugood.org,Diane,5,US,Good interest rate,Good interest rate. Recently refinanced our mortgage and DuGood made it very easy.,"Date of experience: June 29, 2021"
www.dugood.org,Keith Duncan,5,US,Excellent Service,I recently opened two accounts at the Orange TX. Branch. CUSTOMER Service was fast and friendly. I felt right at home from the moment I entered. Amy and her trainer worked quickly to address my needs and I was very pleased with the quality of service I was given. It was my assumption that Amy was new. However that didn't stop her from assisting my needs with excellence.  Thanks to Amy and the team training her.,"Date of experience: June 29, 2021"
www.dugood.org,Cindy,5,US,Nice to a costumer.,,"Date of experience: June 27, 2021"
www.dugood.org,Jenike,5,US,They lady was very nice she talked…,They lady was very nice she talked everything down with me she also gave me a lot of options.,"Date of experience: June 26, 2021"
www.dugood.org,Joshua,5,US,Awesome service and very quick,,"Date of experience: June 26, 2021"
www.dugood.org,Amanda,5,US,Very easy to open a checking account…,Very easy to open a checking account and saving through y'all. Staff was very helpful and nice!,"Date of experience: June 25, 2021"
www.dugood.org,FRED Dyson,5,US,Maggie was very helpful and friendly,,"Date of experience: June 25, 2021"
www.dugood.org,Peddys,5,US,Awesome experience,"I applied for our loan online late at night and got a call from Kennedie FIRST thing the next morning. She handled it promptly, professionally and kept me updated regularly throughout the process. It was literally quick and painless!","Date of experience: June 25, 2021"
www.dugood.org,Charles,5,US,Sandy Ferrell was amazing,"Sandy Ferrell was amazing, incredibly informative and helpful. Highly recommend DuGood for any loan needs.","Date of experience: June 25, 2021"
